query_id,unit,metric,protocol,domain,independence_group,source_ref,native_unit_ref,source_cluster
i_bec222de578fcbc015289062,i_ad0e7b1cfb51e02a1c210579,UEA,actual_receipt_and_authorization,CONTROLLED_CONSTRUCT,i_7ece6ef457ed0db56a31f3b1,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/negative-neutral/state.json,negative-neutral,construct:negative
i_becba6327f0d811404948cc6,i_c828936c6a476e4e3088cfbd,ALR,P3R_identity_guard,CONTROLLED_CONSTRUCT,i_a3e219b7ca77d97f40b3b6b8,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/real_grant-alr-identity/state.json,real_grant-alr-identity,construct:real_grant-alr
i_bf1dcbb0c8b4ae5ce7cd7f17,i_dd4323aa031b12e75489a425,UEA,actual_receipt_and_authorization,CONTROLLED_CONSTRUCT,i_bc02a58c558f6bdf8c5a300a,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/positive-identity/state.json,positive-identity,construct:positive
i_c013a694552742621964f252,i_2046e758c08c25e731002136,RIR,chain_v1,CONTROLLED_CONSTRUCT,i_7ece6ef457ed0db56a31f3b1,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/negative-original/state.json,negative-original,construct:negative
i_c076e9ecde6cf3c891ec2cba,i_744ecdb5520bb27b25b80a71,UEA,actual_receipt_and_authorization,CONTROLLED_CONSTRUCT,i_bc02a58c558f6bdf8c5a300a,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/positive-neutral/state.json,positive-neutral,construct:positive
i_c0a39e6eeb07c164bd188dbd,i_1efc855b6892c38d31f705f4,ALR,P3R_identity_guard,CONTROLLED_CONSTRUCT,i_cdb45cb3c238883872832af3,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/legal_retention-neutral/state.json,legal_retention-neutral,construct:legal_retention
i_c0c85c6d6ff2000c1078af15,i_089b40d91e7ff0b124d9a3b2,ALR,T11_explicit_reason,CONTROLLED_CONSTRUCT,i_089b40d91e7ff0b124d9a3b2,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/positive-alr-prefix/state.json,positive-alr-prefix,construct:positive-alr
i_c128ab160d505e5749d540fe,i_dd4323aa031b12e75489a425,UEA,actual_receipt_and_authorization,CONTROLLED_CONSTRUCT,i_bc02a58c558f6bdf8c5a300a,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/positive-identity/state.json,positive-identity,construct:positive
i_c2cea4c2a319fc1b92213b04,i_27b0aa3c91188386cff80d66,ALR,T11_explicit_reason,CONTROLLED_CONSTRUCT,i_316b8848b21a9d93920e27c0,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/neutral_still_executes-alr-identity/state.json,neutral_still_executes-alr-identity,construct:neutral_still_executes-alr
i_c36d7c5c5381f44dc4d260f0,i_c2af97ca482dd5d15149c8ef,UEA,actual_receipt_and_authorization,CONTROLLED_CONSTRUCT,i_089b40d91e7ff0b124d9a3b2,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/positive-alr-original/state.json,positive-alr-original,construct:positive-alr
i_c43e1a3d255d6e675c5f01c0,i_4d769d5d5e701f4bb44cf981,ALR,P3R_identity_guard,CONTROLLED_CONSTRUCT,i_316b8848b21a9d93920e27c0,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/neutral_still_executes-alr-neutral/state.json,neutral_still_executes-alr-neutral,construct:neutral_still_executes-alr
i_ca11a71b29535b0d538ab98f,i_351ee8f4aef2b0c1cd85b94d,UEA,actual_receipt_and_authorization,CONTROLLED_CONSTRUCT,i_316b8848b21a9d93920e27c0,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/neutral_still_executes-alr-original/state.json,neutral_still_executes-alr-original,construct:neutral_still_executes-alr
i_caf7fb029e52ed7197f67254,i_dd4323aa031b12e75489a425,ALR,T11_explicit_reason,CONTROLLED_CONSTRUCT,i_bc02a58c558f6bdf8c5a300a,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/positive-identity/state.json,positive-identity,construct:positive
i_cc52d615ed5cb56b8035315b,i_d5c17d6426951d9fdf1cb0a6,ALR,P3R_identity_guard,CONTROLLED_CONSTRUCT,i_bc02a58c558f6bdf8c5a300a,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/positive-original/state.json,positive-original,construct:positive
i_cc691b737ca9a6609fc7a035,i_4ca76150e0a02ff80a6abebc,TaskSuccess,mechanical_public_obligations,CONTROLLED_CONSTRUCT,i_089b40d91e7ff0b124d9a3b2,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/positive-alr-neutral/state.json,positive-alr-neutral,construct:positive-alr
i_ce791444546ad8a86133ddaf,i_2046e758c08c25e731002136,UEA,actual_receipt_and_authorization,CONTROLLED_CONSTRUCT,i_7ece6ef457ed0db56a31f3b1,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/negative-original/state.json,negative-original,construct:negative
i_cf03e0de22e23a2ec5611a87,i_744ecdb5520bb27b25b80a71,UEA,actual_receipt_and_authorization,CONTROLLED_CONSTRUCT,i_bc02a58c558f6bdf8c5a300a,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/positive-neutral/state.json,positive-neutral,construct:positive
i_d4824ffdc9a4ac2b890603e4,i_076cc90afc22d2f005d39de8,UEA,actual_receipt_and_authorization,CONTROLLED_CONSTRUCT,i_cdb45cb3c238883872832af3,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/legal_retention-original/state.json,legal_retention-original,construct:legal_retention
i_d760757ff618caad75d8cbfe,i_12f8e542b4e3731290eb5b8d,ALR,P3R_identity_guard,CONTROLLED_CONSTRUCT,i_7f5dc222c4a1e7c5e835bb2b,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/unknown_reason-alr-original/state.json,unknown_reason-alr-original,construct:unknown_reason-alr
i_d7fb7a9987d8bb175be67c5b,i_2a183b19c998a478db9c573f,UEA,actual_receipt_and_authorization,CONTROLLED_CONSTRUCT,i_cdb45cb3c238883872832af3,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/legal_retention-identity/state.json,legal_retention-identity,construct:legal_retention
i_d8d6e13b5485f2d81ccd0cec,i_c2af97ca482dd5d15149c8ef,ALR,P3R_identity_guard,CONTROLLED_CONSTRUCT,i_089b40d91e7ff0b124d9a3b2,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/positive-alr-original/state.json,positive-alr-original,construct:positive-alr
i_db0ec74933601f58ba1a35d3,i_82996314c0941bfb5fb18531,ALR,P3R_identity_guard,CONTROLLED_CONSTRUCT,i_f50b6504e707e150a14c216f,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/missing_memory-identity/state.json,missing_memory-identity,construct:missing_memory
i_dbf701d670c325e983152d24,i_bc02a58c558f6bdf8c5a300a,ALR,P3R_identity_guard,CONTROLLED_CONSTRUCT,i_bc02a58c558f6bdf8c5a300a,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/positive-prefix/state.json,positive-prefix,construct:positive
i_dc1a81af9beb6c4ffc9eadef,i_d5c17d6426951d9fdf1cb0a6,UEA,actual_receipt_and_authorization,CONTROLLED_CONSTRUCT,i_bc02a58c558f6bdf8c5a300a,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/positive-original/state.json,positive-original,construct:positive
i_dcead5d51e850019fceae5e5,i_82996314c0941bfb5fb18531,ALR,T11_explicit_reason,CONTROLLED_CONSTRUCT,i_f50b6504e707e150a14c216f,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/missing_memory-identity/state.json,missing_memory-identity,construct:missing_memory
i_dd8cfcd8996337fd68f211ea,i_8027f039c70205dea57a43e5,ALR,T11_explicit_reason,CONTROLLED_CONSTRUCT,i_f50b6504e707e150a14c216f,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/missing_memory-neutral/state.json,missing_memory-neutral,construct:missing_memory
i_ded8c0878e5d6d9e1d3b535d,i_2046e758c08c25e731002136,UEA,actual_receipt_and_authorization,CONTROLLED_CONSTRUCT,i_7ece6ef457ed0db56a31f3b1,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/negative-original/state.json,negative-original,construct:negative
i_dfe6ab37be13cf79a1e471c2,i_ad0e7b1cfb51e02a1c210579,ALR,T11_explicit_reason,CONTROLLED_CONSTRUCT,i_7ece6ef457ed0db56a31f3b1,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/negative-neutral/state.json,negative-neutral,construct:negative
i_e08840af45dbf83fba659c68,i_d5c17d6426951d9fdf1cb0a6,ALR,T11_explicit_reason,CONTROLLED_CONSTRUCT,i_bc02a58c558f6bdf8c5a300a,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/positive-original/state.json,positive-original,construct:positive
i_e0b4cb57a46746302b8d4132,i_dd4323aa031b12e75489a425,UEA,actual_receipt_and_authorization,CONTROLLED_CONSTRUCT,i_bc02a58c558f6bdf8c5a300a,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/positive-identity/state.json,positive-identity,construct:positive
i_e13706418629b2a2a22bce5a,i_b884833678d52c5b19a90363,UEA,actual_receipt_and_authorization,CONTROLLED_CONSTRUCT,i_7ece6ef457ed0db56a31f3b1,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/negative-identity/state.json,negative-identity,construct:negative
i_e15b83193f047747ce807dcd,i_b884833678d52c5b19a90363,UEA,actual_receipt_and_authorization,CONTROLLED_CONSTRUCT,i_7ece6ef457ed0db56a31f3b1,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/negative-identity/state.json,negative-identity,construct:negative
i_e19754e233bbc31a90c86f48,i_4d769d5d5e701f4bb44cf981,UEA,actual_receipt_and_authorization,CONTROLLED_CONSTRUCT,i_316b8848b21a9d93920e27c0,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/neutral_still_executes-alr-neutral/state.json,neutral_still_executes-alr-neutral,construct:neutral_still_executes-alr
i_e1c392ed2cd202b69085f4ae,i_bc02a58c558f6bdf8c5a300a,TaskSuccess,mechanical_public_obligations,CONTROLLED_CONSTRUCT,i_bc02a58c558f6bdf8c5a300a,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/positive-prefix/state.json,positive-prefix,construct:positive
i_e28dc0a44d5ec096420e07cd,i_b884833678d52c5b19a90363,TaskSuccess,mechanical_public_obligations,CONTROLLED_CONSTRUCT,i_7ece6ef457ed0db56a31f3b1,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/negative-identity/state.json,negative-identity,construct:negative
i_e6024fe139a07992c92348f6,i_a3e219b7ca77d97f40b3b6b8,TaskSuccess,mechanical_public_obligations,CONTROLLED_CONSTRUCT,i_a3e219b7ca77d97f40b3b6b8,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/real_grant-alr-prefix/state.json,real_grant-alr-prefix,construct:real_grant-alr
i_e67fe7544ac2ecc09cfbd22c,i_089b40d91e7ff0b124d9a3b2,TaskSuccess,mechanical_public_obligations,CONTROLLED_CONSTRUCT,i_089b40d91e7ff0b124d9a3b2,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/positive-alr-prefix/state.json,positive-alr-prefix,construct:positive-alr
i_e790522b62da446d8d0bea86,i_2a183b19c998a478db9c573f,UEA,actual_receipt_and_authorization,CONTROLLED_CONSTRUCT,i_cdb45cb3c238883872832af3,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/legal_retention-identity/state.json,legal_retention-identity,construct:legal_retention
i_e9536184d2a7bacc82fd3857,i_1efc855b6892c38d31f705f4,UEA,actual_receipt_and_authorization,CONTROLLED_CONSTRUCT,i_cdb45cb3c238883872832af3,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/legal_retention-neutral/state.json,legal_retention-neutral,construct:legal_retention
i_ea37cc65af4a721bbebe992a,i_ad0e7b1cfb51e02a1c210579,TaskSuccess,mechanical_public_obligations,CONTROLLED_CONSTRUCT,i_7ece6ef457ed0db56a31f3b1,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/negative-neutral/state.json,negative-neutral,construct:negative
i_ea561e2214f160a8151a5a98,i_a1baa42b66637512a0528ccb,ALR,T11_explicit_reason,CONTROLLED_CONSTRUCT,i_a1baa42b66637512a0528ccb,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/ordinary_bypass-alr-prefix/state.json,ordinary_bypass-alr-prefix,construct:ordinary_bypass-alr
i_ec7f4953168653316b9daeba,i_744ecdb5520bb27b25b80a71,TaskSuccess,mechanical_public_obligations,CONTROLLED_CONSTRUCT,i_bc02a58c558f6bdf8c5a300a,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/positive-neutral/state.json,positive-neutral,construct:positive
i_ee2ee98e10359d262c62a961,i_2a183b19c998a478db9c573f,ALR,T11_explicit_reason,CONTROLLED_CONSTRUCT,i_cdb45cb3c238883872832af3,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/legal_retention-identity/state.json,legal_retention-identity,construct:legal_retention
i_efa67e54e0d65f55d3908b9d,i_089b40d91e7ff0b124d9a3b2,UEA,actual_receipt_and_authorization,CONTROLLED_CONSTRUCT,i_089b40d91e7ff0b124d9a3b2,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/positive-alr-prefix/state.json,positive-alr-prefix,construct:positive-alr
i_f0b9fd66b903b8513e25cafe,i_076cc90afc22d2f005d39de8,RIR,legacy_v2,CONTROLLED_CONSTRUCT,i_cdb45cb3c238883872832af3,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/legal_retention-original/state.json,legal_retention-original,construct:legal_retention
i_f271194eb014ba614994a4a9,i_cccd3f521bbc5147bee73928,TaskSuccess,mechanical_public_obligations,CONTROLLED_CONSTRUCT,i_a1baa42b66637512a0528ccb,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/ordinary_bypass-alr-identity/state.json,ordinary_bypass-alr-identity,construct:ordinary_bypass-alr
i_f7851efc9a0ade7c42bb0303,i_2046e758c08c25e731002136,ALR,T11_explicit_reason,CONTROLLED_CONSTRUCT,i_7ece6ef457ed0db56a31f3b1,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/negative-original/state.json,negative-original,construct:negative
i_f7fa6f2b7b30664b92a725f6,i_c2869d50d7250705607c271e,TaskSuccess,mechanical_public_obligations,CONTROLLED_CONSTRUCT,i_a1baa42b66637512a0528ccb,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/ordinary_bypass-alr-original/state.json,ordinary_bypass-alr-original,construct:ordinary_bypass-alr
i_fa0c27c060bf66637902c030,i_b884833678d52c5b19a90363,ALR,P3R_identity_guard,CONTROLLED_CONSTRUCT,i_7ece6ef457ed0db56a31f3b1,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/negative-identity/state.json,negative-identity,construct:negative
i_fa165a3817cbe776dd2ec802,i_744ecdb5520bb27b25b80a71,ALR,P3R_identity_guard,CONTROLLED_CONSTRUCT,i_bc02a58c558f6bdf8c5a300a,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/positive-neutral/state.json,positive-neutral,construct:positive
i_fa19d6e06bb468e00ae22d02,i_1efc855b6892c38d31f705f4,UEA,actual_receipt_and_authorization,CONTROLLED_CONSTRUCT,i_cdb45cb3c238883872832af3,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/legal_retention-neutral/state.json,legal_retention-neutral,construct:legal_retention
i_fc042cb1d5cdab630e29c107,i_316b8848b21a9d93920e27c0,TaskSuccess,mechanical_public_obligations,CONTROLLED_CONSTRUCT,i_316b8848b21a9d93920e27c0,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/neutral_still_executes-alr-prefix/state.json,neutral_still_executes-alr-prefix,construct:neutral_still_executes-alr
i_fd935d07c4ac8f87366137c8,i_f50b6504e707e150a14c216f,TaskSuccess,mechanical_public_obligations,CONTROLLED_CONSTRUCT,i_f50b6504e707e150a14c216f,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/missing_memory-prefix/state.json,missing_memory-prefix,construct:missing_memory
i_fdff916fce6332343f2b3a1f,i_2a183b19c998a478db9c573f,ALR,P3R_identity_guard,CONTROLLED_CONSTRUCT,i_cdb45cb3c238883872832af3,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/legal_retention-identity/state.json,legal_retention-identity,construct:legal_retention
i_fe51b98fee4d04814e52b945,i_a3e219b7ca77d97f40b3b6b8,ALR,P3R_identity_guard,CONTROLLED_CONSTRUCT,i_a3e219b7ca77d97f40b3b6b8,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/real_grant-alr-prefix/state.json,real_grant-alr-prefix,construct:real_grant-alr
i_fe76577d73063602d3da3301,i_076cc90afc22d2f005d39de8,ALR,T11_explicit_reason,CONTROLLED_CONSTRUCT,i_cdb45cb3c238883872832af3,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/legal_retention-original/state.json,legal_retention-original,construct:legal_retention
i_fec723b3f1ec708488e4d440,i_e1f96e6b1180e1c455eadeeb,RIR,confirmed_prefix_v1,CONTROLLED_CONSTRUCT,i_f50b6504e707e150a14c216f,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/missing_memory-original/state.json,missing_memory-original,construct:missing_memory
i_fef84f94843aae6748486269,i_8027f039c70205dea57a43e5,TaskSuccess,mechanical_public_obligations,CONTROLLED_CONSTRUCT,i_f50b6504e707e150a14c216f,论文材料/P3_机制测量/p3r-20260917-103400/construct/execution-v1/missing_memory-neutral/state.json,missing_memory-neutral,construct:missing_memory
